Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,17,4,2027,1950,2114,2040,WN,271,N689SW,47,50,35,34,37,OKC,DAL,181,4,8,0,,0,0,0,0,0,34
2008,1,17,4,1323,1325,1414,1415,WN,1162,N778SW,51,50,40,-1,-2,OKC,DAL,181,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,640,640,730,730,WN,1243,N610WN,50,50,38,0,0,OKC,DAL,181,2,10,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1013,1010,1102,1100,WN,1609,N473WN,49,50,38,2,3,OKC,DAL,181,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1624,1625,1712,1715,WN,1760,N326SW,48,50,39,-3,-1,OKC,DAL,181,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1125,1130,1151,1210,WN,12,N307SW,86,100,76,-19,-5,OKC,DEN,495,6,4,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2034,1850,2107,1930,WN,1274,N679AA,93,100,78,97,104,OKC,DEN,495,6,9,0,,0,0,0,0,0,97
2008,1,17,4,843,805,1008,925,WN,1062,N347SW,85,80,71,43,38,OKC,HOU,419,4,10,0,,0,0,0,5,0,38
2008,1,17,4,1434,1435,1557,1555,WN,1154,N376SW,83,80,73,2,-1,OKC,HOU,419,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1301,1300,1423,1420,WN,1563,N550WN,82,80,71,3,1,OKC,HOU,419,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1907,1815,2029,1935,WN,2011,N314SW,82,80,69,54,52,OKC,HOU,419,3,10,0,,0,0,0,2,0,52
2008,1,17,4,1344,1345,1417,1430,WN,179,N339SW,153,165,141,-13,-1,OKC,LAS,987,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1928,1910,2027,2015,WN,290,N510SW,59,65,46,12,18,OKC,MCI,313,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,631,630,729,735,WN,342,N508SW,58,65,44,-6,1,OKC,MCI,313,8,6,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1541,1540,1644,1645,WN,1462,N441WN,63,65,49,-1,1,OKC,MCI,313,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1003,1005,1058,1110,WN,2735,N287WN,55,65,43,-12,-2,OKC,MCI,313,7,5,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1155,1155,1314,1320,WN,1377,N662SW,139,145,127,-6,0,OKC,PHX,833,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,706,710,821,840,WN,1504,N457WN,135,150,120,-19,-4,OKC,PHX,833,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1556,1540,1715,1705,WN,2294,N663SW,139,145,119,10,16,OKC,PHX,833,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,723,725,830,845,WN,2026,N227WN,67,80,56,-15,-2,OKC,STL,462,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1705,1655,1818,1815,WN,2300,N304SW,73,80,64,3,10,OKC,STL,462,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,938,940,1024,1040,WN,1518,N527SW,166,180,145,-16,-2,OMA,LAS,1099,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1536,1535,1611,1640,WN,2208,N507SW,155,185,144,-29,1,OMA,LAS,1099,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,719,655,750,755,WN,2287,N348SW,151,180,141,-5,24,OMA,LAS,1099,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1233,1225,1356,1345,WN,799,N294WN,83,80,67,11,8,OMA,MDW,423,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,853,850,1028,1010,WN,827,N315SW,95,80,81,18,3,OMA,MDW,423,4,10,0,,0,0,0,18,0,0
2008,1,17,4,1513,1450,1700,1610,WN,2094,N342SW,107,80,85,50,23,OMA,MDW,423,7,15,0,,0,0,0,27,0,23
2008,1,17,4,1935,1930,2054,2050,WN,2560,N351SW,79,80,61,4,5,OMA,MDW,423,9,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1719,1655,1838,1815,WN,2629,N788SA,79,80,63,23,24,OMA,MDW,423,9,7,0,,0,2,0,0,0,21
2008,1,17,4,609,610,741,730,WN,2896,N475WN,92,80,64,11,-1,OMA,MDW,423,5,23,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2003,2005,2132,2200,WN,628,N254WN,149,175,130,-28,-2,OMA,PHX,1037,12,7,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1142,1145,1320,1340,WN,802,N637SW,158,175,144,-20,-3,OMA,PHX,1037,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,638,635,825,830,WN,1441,N494WN,167,175,135,-5,3,OMA,PHX,1037,5,27,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1814,1815,1919,1920,WN,1621,N426WN,65,65,52,-1,-1,OMA,STL,342,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,734,725,906,830,WN,3244,N236WN,92,65,50,36,9,OMA,STL,342,5,37,0,,0,9,0,27,0,0
2008,1,17,4,1347,1345,1452,1450,WN,3505,N747SA,65,65,54,2,2,OMA,STL,342,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1142,1145,1713,1725,WN,1555,N418WN,211,220,199,-12,-3,ONT,BNA,1751,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1925,1905,2033,2005,WN,372,N786SW,68,60,54,28,20,ONT,LAS,197,5,9,0,,0,0,0,16,0,12
2008,1,17,4,1642,1640,1741,1740,WN,378,N720WN,59,60,39,1,2,ONT,LAS,197,8,12,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,923,925,1044,1025,WN,535,N708SA,81,60,41,19,-2,ONT,LAS,197,6,34,0,,0,0,0,19,0,0
2008,1,17,4,1104,1105,1201,1205,WN,1153,N282WN,57,60,40,-4,-1,ONT,LAS,197,9,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1814,1815,1912,1915,WN,2381,N663SW,58,60,43,-3,-1,ONT,LAS,197,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1303,1240,1405,1340,WN,2809,N636WN,62,60,44,25,23,ONT,LAS,197,6,12,0,,0,0,0,2,0,23
2008,1,17,4,1523,1415,1620,1515,WN,3334,N456WN,57,60,38,65,68,ONT,LAS,197,6,13,0,,0,0,0,0,0,65
2008,1,17,4,706,705,811,805,WN,3505,N682SW,65,60,40,6,1,ONT,LAS,197,7,18,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,558,600,702,700,WN,3679,N474WN,64,60,43,2,-2,ONT,LAS,197,7,14,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2100,2100,2205,2200,WN,3840,N746SW,65,60,45,5,0,ONT,LAS,197,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1338,1335,1450,1450,WN,8,N360SW,72,75,58,0,3,ONT,OAK,361,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,801,800,917,920,WN,500,N238WN,76,80,64,-3,1,ONT,OAK,361,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1027,1025,1142,1140,WN,638,N512SW,75,75,64,2,2,ONT,OAK,361,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1758,1800,1915,1915,WN,1305,N767SW,77,75,57,0,-2,ONT,OAK,361,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2029,2020,2145,2135,WN,1339,N523SW,76,75,56,10,9,ONT,OAK,361,10,10,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,605,605,725,725,WN,1525,N490WN,80,80,66,0,0,ONT,OAK,361,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1540,1540,1652,1655,WN,1592,N243WN,72,75,57,-3,0,ONT,OAK,361,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1213,1215,1337,1330,WN,1678,N457WN,84,75,65,7,-2,ONT,OAK,361,5,14,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2345,2135,57,2250,WN,3408,N277WN,72,75,56,127,130,ONT,OAK,361,7,9,0,,0,0,0,0,0,127
2008,1,17,4,903,900,1037,1020,WN,3417,N211WN,94,80,66,17,3,ONT,OAK,361,6,22,0,,0,0,0,17,0,0
2008,1,17,4,1954,1930,2107,2045,WN,3764,N375SW,73,75,57,22,24,ONT,OAK,361,7,9,0,,0,0,0,0,0,22
2008,1,17,4,1720,1705,1850,1820,WN,3951,N646SW,90,75,59,30,15,ONT,OAK,361,25,6,0,,0,8,0,15,0,7
2008,1,17,4,1756,1800,2015,2010,WN,278,N250WN,79,70,58,5,-4,ONT,PHX,325,13,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2036,1955,2242,2205,WN,561,N717SA,66,70,52,37,41,ONT,PHX,325,5,9,0,,0,1,0,0,0,36
2008,1,17,4,1018,1020,1229,1230,WN,1221,N646SW,71,70,52,-1,-2,ONT,PHX,325,10,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,614,615,825,825,WN,1351,N424WN,71,70,55,0,-1,ONT,PHX,325,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,823,825,1037,1035,WN,1353,N670SW,74,70,55,2,-2,ONT,PHX,325,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1632,1625,1846,1835,WN,1482,N608SW,74,70,58,11,7,ONT,PHX,325,8,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2130,2115,2331,2320,WN,1546,N773SA,61,65,52,11,15,ONT,PHX,325,4,5,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1839,1830,2100,2040,WN,2295,N507SW,81,70,53,20,9,ONT,PHX,325,13,15,0,,0,9,0,11,0,0
2008,1,17,4,1520,1515,1730,1725,WN,2453,N521SW,70,70,53,5,5,ONT,PHX,325,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,740,740,949,950,WN,3069,N740SW,69,70,55,-1,0,ONT,PHX,325,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1325,1325,1542,1535,WN,3153,N461WN,77,70,56,7,0,ONT,PHX,325,5,16,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1203,1205,1403,1415,WN,3394,N427WN,60,70,50,-12,-2,ONT,PHX,325,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2119,2120,2220,2230,WN,42,N435WN,61,70,51,-10,-1,ONT,SJC,333,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1924,1920,2035,2030,WN,299,N403WN,71,70,55,5,4,ONT,SJC,333,2,14,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,716,715,832,830,WN,495,N750SA,76,75,58,2,1,ONT,SJC,333,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,611,610,723,720,WN,548,N213WN,72,70,56,3,1,ONT,SJC,333,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1337,1340,1447,1450,WN,786,N489WN,70,70,54,-3,-3,ONT,SJC,333,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1457,1505,1614,1615,WN,1102,N374SW,77,70,59,-1,-8,ONT,SJC,333,2,16,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1211,1210,1334,1320,WN,1105,N627SW,83,70,59,14,1,ONT,SJC,333,12,12,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,935,930,1101,1040,WN,2374,N348SW,86,70,55,21,5,ONT,SJC,333,4,27,0,,0,0,0,21,0,0
2008,1,17,4,1708,1705,1809,1815,WN,2452,N600WN,61,70,53,-6,3,ONT,SJC,333,3,5,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1206,1205,1325,1320,WN,197,N731SA,79,75,62,5,1,ONT,SMF,389,7,10,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,725,725,843,845,WN,537,N636WN,78,80,63,-2,0,ONT,SMF,389,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,634,635,755,755,WN,896,N736SA,81,80,65,0,-1,ONT,SMF,389,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2028,2030,2146,2150,WN,976,N637SW,78,80,64,-4,-2,ONT,SMF,389,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1549,1540,1705,1700,WN,1096,N786SW,76,80,64,5,9,ONT,SMF,389,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,825,825,1004,945,WN,1564,N510SW,99,80,63,19,0,ONT,SMF,389,3,33,0,,0,0,0,19,0,0
2008,1,17,4,1506,1505,1632,1620,WN,2103,N396SW,86,75,66,12,1,ONT,SMF,389,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2006,1900,2124,2020,WN,2210,N222WN,78,80,63,64,66,ONT,SMF,389,4,11,0,,0,0,0,0,0,64
2008,1,17,4,2157,2200,2308,2315,WN,2538,N248WN,71,75,58,-7,-3,ONT,SMF,389,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1024,1025,1138,1145,WN,2986,N310SW,74,80,63,-7,-1,ONT,SMF,389,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1351,1350,1517,1505,WN,3226,N633SW,86,75,66,12,1,ONT,SMF,389,4,16,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1740,1740,1901,1900,WN,3579,N746SW,81,80,63,1,0,ONT,SMF,389,10,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1054,1100,1148,1150,WN,908,N451WN,54,50,42,-2,-6,ORF,BWI,159,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,623,625,717,715,WN,1157,N771SA,54,50,41,2,-2,ORF,BWI,159,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1657,1655,1751,1745,WN,1192,N262WN,54,50,43,6,2,ORF,BWI,159,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1951,1950,2102,2040,WN,1251,N634SW,71,50,53,22,1,ORF,BWI,159,6,12,0,,0,0,0,22,0,0
2008,1,17,4,1454,1330,1607,1420,WN,1658,N447WN,73,50,50,107,84,ORF,BWI,159,14,9,0,,0,0,84,23,0,0
2008,1,17,4,629,630,812,815,WN,167,N425LV,103,105,87,-3,-1,ORF,JAX,543,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1806,1625,1949,1810,WN,3490,N641SW,103,105,88,99,101,ORF,JAX,543,6,9,0,,0,0,0,0,0,99
2008,1,17,4,1201,1205,1415,1440,WN,1319,N789SW,314,335,301,-25,-4,ORF,LAS,2155,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1949,1850,2152,2055,WN,1542,N900WN,123,125,102,57,59,ORF,MCO,655,8,13,0,,0,0,0,0,0,57
2008,1,17,4,926,925,1127,1130,WN,3138,N395SW,121,125,107,-3,1,ORF,MCO,655,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,703,710,839,830,WN,1766,N417WN,156,140,142,9,-7,ORF,MDW,704,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1758,1755,1913,1910,WN,1777,N217JC,135,135,117,3,3,ORF,MDW,704,7,11,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1417,1255,1637,1510,WN,46,N692SW,140,135,124,87,82,ORF,TPA,717,4,12,0,,0,76,0,5,0,6
2008,1,17,4,1805,1735,2031,2000,WN,1180,N727SW,146,145,132,31,30,PBI,BWI,883,4,10,0,,0,3,0,1,0,27
2008,1,17,4,2257,2035,58,2255,WN,1226,N642WN,121,140,106,123,142,PBI,BWI,883,3,12,0,,0,0,0,0,0,123
2008,1,17,4,1147,1145,1441,1405,WN,1928,N266WN,174,140,159,36,2,PBI,BWI,883,6,9,0,,0,0,0,36,0,0
2008,1,17,4,754,755,1009,1015,WN,1940,N709SW,135,140,121,-6,-1,PBI,BWI,883,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1353,1355,1619,1635,WN,1138,N226WN,146,160,129,-16,-2,PBI,ISP,1052,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,713,715,934,955,WN,2288,N251WN,141,160,130,-21,-2,PBI,ISP,1052,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1943,1915,2210,2150,WN,3135,N409WN,147,155,133,20,28,PBI,ISP,1052,5,9,0,,0,0,0,0,0,20
2008,1,17,4,1750,1520,2026,1755,WN,2449,N380SW,156,155,135,151,150,PBI,PHL,951,12,9,0,,0,0,125,1,0,25
2008,1,17,4,901,905,1119,1140,WN,3082,N270WN,138,155,124,-21,-4,PBI,PHL,951,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1631,1630,1731,1720,WN,2188,N425LV,60,50,47,11,1,PBI,TPA,174,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,648,650,740,740,WN,2636,N482WN,52,50,40,0,-2,PBI,TPA,174,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1220,1225,1319,1315,WN,3586,N785SW,59,50,47,4,-5,PBI,TPA,174,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1009,1015,1108,1105,WN,3745,N638SW,59,50,41,3,-6,PBI,TPA,174,12,6,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1043,1045,1407,1415,WN,1309,N225WN,144,150,128,-8,-2,PDX,ABQ,1111,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1351,1340,1547,1545,WN,1130,N674AA,56,65,48,2,11,PDX,BOI,344,2,6,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1644,1645,1908,1845,WN,1401,N687SW,84,60,50,23,-1,PDX,BOI,344,3,31,0,,0,0,0,23,0,0
2008,1,17,4,721,720,919,925,WN,3854,N404WN,58,65,46,-6,1,PDX,BOI,344,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1231,1230,1330,1330,WN,485,N675AA,59,60,42,0,1,PDX,GEG,279,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2057,2050,2153,2150,WN,1231,N360SW,56,60,44,3,7,PDX,GEG,279,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,812,815,908,915,WN,1602,N244WN,56,60,45,-7,-3,PDX,GEG,279,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1637,1635,1730,1735,WN,2612,N686SW,53,60,45,-5,2,PDX,GEG,279,3,5,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,818,805,1019,1010,WN,41,N390SW,121,125,106,9,13,PDX,LAS,762,8,7,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1459,1455,1657,1700,WN,273,N622SW,118,125,103,-3,4,PDX,LAS,762,7,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1224,1220,1428,1425,WN,968,N452WN,124,125,100,3,4,PDX,LAS,762,6,18,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2308,2030,101,2230,WN,2037,N758SW,113,120,99,151,158,PDX,LAS,762,5,9,0,,0,0,0,0,0,151
2008,1,17,4,1025,1025,1529,1545,WN,114,N404WN,184,200,172,-16,0,PDX,MCI,1481,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,659,650,1312,1245,WN,214,N234WN,253,235,238,27,9,PDX,MDW,1751,4,11,0,,0,0,9,18,0,0
2008,1,17,4,1343,1345,1949,1935,WN,3948,N450WN,246,230,222,14,-2,PDX,MDW,1751,17,7,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,850,850,1016,1035,WN,720,N514SW,86,105,74,-19,0,PDX,OAK,543,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2335,2110,59,2250,WN,1168,N760SW,84,100,73,129,145,PDX,OAK,543,6,5,0,,0,0,0,0,0,129
2008,1,17,4,1408,1350,1537,1530,WN,1303,N511SW,89,100,77,7,18,PDX,OAK,543,7,5,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1124,1125,1246,1305,WN,1605,N374SW,82,100,72,-19,-1,PDX,OAK,543,5,5,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1917,1750,2043,1935,WN,3062,N212WN,86,105,76,68,87,PDX,OAK,543,4,6,0,,0,1,0,0,0,67
2008,1,17,4,603,600,732,745,WN,3071,N363SW,89,105,74,-13,3,PDX,OAK,543,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,647,645,1000,1020,WN,549,N460WN,133,155,121,-20,2,PDX,PHX,1009,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1036,1035,1352,1405,WN,1227,N687SW,136,150,124,-13,1,PDX,PHX,1009,6,6,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1600,1545,1920,1920,WN,1298,N280WN,140,155,124,0,15,PDX,PHX,1009,7,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2058,1945,2206,2100,WN,286,N241WN,68,75,56,66,73,PDX,RNO,444,4,8,0,,0,4,0,0,0,62
2008,1,17,4,1149,1130,1307,1250,WN,1566,N350SW,78,80,62,17,19,PDX,RNO,444,9,7,0,,0,0,16,0,0,1
2008,1,17,4,1607,1605,1723,1725,WN,3411,N455WN,76,80,57,-2,2,PDX,RNO,444,5,14,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,633,630,741,750,WN,3419,N651SW,68,80,57,-9,3,PDX,RNO,444,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,636,635,805,825,WN,723,N276WN,89,110,78,-20,1,PDX,SJC,569,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2006,1945,2142,2130,WN,1575,N687SW,96,105,81,12,21,PDX,SJC,569,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1525,1525,1700,1710,WN,2001,N675AA,95,105,85,-10,0,PDX,SJC,569,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1105,1105,1234,1250,WN,3077,N215WN,89,105,78,-16,0,PDX,SJC,569,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,726,715,957,1000,WN,224,N758SW,91,105,79,-3,11,PDX,SLC,630,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1056,1050,1326,1335,WN,1194,N463WN,90,105,79,-9,6,PDX,SLC,630,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1813,1805,2043,2050,WN,1839,N902WN,90,105,80,-7,8,PDX,SLC,630,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,604,600,721,725,WN,1110,N359SW,77,85,62,-4,4,PDX,SMF,479,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1445,1430,1557,1555,WN,1131,N767SW,72,85,63,2,15,PDX,SMF,479,5,4,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1224,1225,1343,1350,WN,1321,N206WN,79,85,62,-7,-1,PDX,SMF,479,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,844,845,958,1010,WN,1751,N627SW,74,85,63,-12,-1,PDX,SMF,479,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1602,1600,1721,1725,WN,1853,N417WN,79,85,61,-4,2,PDX,SMF,479,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1919,1850,2032,2015,WN,2359,N374SW,73,85,61,17,29,PDX,SMF,479,4,8,0,,0,8,0,0,0,9
2008,1,17,4,2111,2045,2223,2210,WN,2719,N445WN,72,85,61,13,26,PDX,SMF,479,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2049,1815,2214,1945,WN,2536,N380SW,145,150,127,149,154,PHL,BNA,675,5,13,0,,0,3,0,0,0,146
2008,1,17,4,652,650,802,810,WN,2637,N260WN,130,140,111,-8,2,PHL,BNA,675,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1133,1130,1248,1250,WN,2889,N475WN,135,140,116,-2,3,PHL,BNA,675,5,14,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,704,705,834,845,WN,1361,N269WN,90,100,76,-11,-1,PHL,CMH,405,2,12,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2255,2015,21,2200,WN,2204,N724SW,86,105,72,141,160,PHL,CMH,405,3,11,0,,0,0,0,0,0,141
2008,1,17,4,1250,1255,1429,1440,WN,2474,N653SW,99,105,82,-11,-5,PHL,CMH,405,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2203,1935,36,2235,WN,297,N903WN,153,180,138,121,148,PHL,FLL,992,4,11,0,,0,7,0,0,0,114
2008,1,17,4,827,825,1134,1130,WN,1368,N522SW,187,185,153,4,2,PHL,FLL,992,3,31,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1233,1230,1528,1535,WN,3047,N349SW,175,185,153,-7,3,PHL,FLL,992,10,12,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1055,1035,1400,1335,WN,32,N520SW,245,240,224,25,20,PHL,HOU,1335,3,18,0,,0,19,0,5,0,1
2008,1,17,4,1723,1600,2105,1900,WN,54,N629SW,282,240,232,125,83,PHL,HOU,1335,3,47,0,,0,6,0,42,0,77
2008,1,17,4,935,755,1157,1025,WN,1771,N528SW,142,150,124,92,100,PHL,JAX,742,5,13,0,,0,84,0,0,0,8
2008,1,17,4,2110,1855,12,2115,WN,2807,N331SW,182,140,127,177,135,PHL,JAX,742,7,48,0,,0,3,0,42,0,132
2008,1,17,4,900,900,1121,1145,WN,1486,N773SA,321,345,294,-24,0,PHL,LAS,2176,4,23,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1410,1405,1645,1650,WN,2541,N242WN,335,345,296,-5,5,PHL,LAS,2176,3,36,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,2004,1810,2232,2050,WN,637,N325SW,148,160,131,102,114,PHL,MCO,861,6,11,0,,0,20,0,0,0,82
2008,1,17,4,2329,2035,152,2320,WN,644,N497WN,143,165,128,152,174,PHL,MCO,861,4,11,0,,0,10,0,0,0,142
2008,1,17,4,1349,1325,1621,1605,WN,1045,N658SW,152,160,136,16,24,PHL,MCO,861,6,10,0,,0,16,0,0,0,0
2008,1,17,4,1537,1540,1828,1820,WN,1415,N684WN,171,160,135,8,-3,PHL,MCO,861,6,30,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1053,1050,1348,1345,WN,1640,N306SW,175,175,152,3,3,PHL,MCO,861,5,18,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,831,830,1123,1115,WN,2031,N354SW,172,165,136,8,1,PHL,MCO,861,6,30,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,658,700,930,940,WN,2985,N776WN,152,160,136,-10,-2,PHL,MCO,861,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1859,1825,2116,1950,WN,1186,N733SA,197,145,116,86,34,PHL,MDW,668,8,73,0,,0,34,0,52,0,0
2008,1,17,4,1227,1225,1349,1340,WN,1366,N502SW,142,135,126,9,2,PHL,MDW,668,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1028,1030,1151,1150,WN,1370,N717SA,143,140,121,1,-2,PHL,MDW,668,3,19,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1420,1410,1555,1525,WN,1593,N519SW,155,135,127,30,10,PHL,MDW,668,13,15,0,,0,6,0,20,0,4
